id,player_name,team,position,combo,stat_type,line_score,flash_sale_line,odds_type,is_taco,discount_pct,is_promo,projection_type,description,start_time,status
10456108,GG Jackson,MEM,F,False,Points,13.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456125,Jaylen Wells,MEM,F,False,Points,13.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10464250,Dominick Barlow,PHI,F,False,Pts+Rebs+Asts,13.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458367,Adem Bona + GG Jackson,PHI/MEM,F,True,Rebounds (Combo),13,,standard,False,,False,Single Stat,MEM/PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456270,Ty Jerome,MEM,G-F,False,Pts+Rebs+Asts,12.5,,standard,False,,False,Single Stat,PHI 1H,2026-03-10T19:10:00.000-04:00,pre_game
10459161,Dominick Barlow,PHI,F,False,Points,12.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459237,VJ Edgecombe,PHI,G,False,Rebs+Asts,12.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459518,Olivier-Maxence Prosper,MEM,F,False,Points,12.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459612,GG Jackson,MEM,F,False,Points,12.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10467999,Dominick Barlow,PHI,F,False,Pts+Rebs+Asts,12.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10468851,Cedric Coward,MEM,G,False,Points,12.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456257,GG Jackson,MEM,F,False,Pts+Rebs+Asts,11.5,,standard,False,,False,Single Stat,PHI 1H,2026-03-10T19:10:00.000-04:00,pre_game
10456556,GG Jackson,MEM,F,False,Points,11.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456569,Jaylen Wells,MEM,F,False,Points,11.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456598,Ty Jerome,MEM,G-F,False,Points,11.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10457142,Adem Bona,PHI,F,False,Points,11.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458470,Jaylen Wells,MEM,F,False,Pts+Rebs,11.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10458474,Olivier-Maxence Prosper,MEM,F,False,Pts+Rebs,11.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10458481,Ty Jerome,MEM,G-F,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10458543,Adem Bona,PHI,F,False,Pts+Rebs,11.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458545,Dominick Barlow,PHI,F,False,Pts+Rebs,11.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458552,Quentin Grimes,PHI,G,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458555,VJ Edgecombe,PHI,G,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459141,Adem Bona,PHI,F,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459522,Olivier-Maxence Prosper,MEM,F,False,Pts+Asts,11.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10461550,GG Jackson,MEM,F,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10462736,Jaylen Wells,MEM,F,False,Fantasy Score,11.5,,standard,False,,False,Fantasy Score,PHI 1H,2026-03-10T19:10:00.000-04:00,pre_game
10468566,Cedric Coward,MEM,G,False,Points,11.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10469004,Cedric Coward,MEM,G,False,Pts+Asts,11.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10469074,Cedric Coward,MEM,G,False,Rebs+Asts,11.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459139,Adem Bona,PHI,F,False,Rebs+Asts,10.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459163,Dominick Barlow,PHI,F,False,Pts+Asts,10.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459203,Kelly Oubre,PHI,F-G,False,Rebs+Asts,10.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459220,Quentin Grimes,PHI,G,False,Rebs+Asts,10.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459479,GG Jackson,MEM,F,False,FG Attempted,10.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459520,Olivier-Maxence Prosper,MEM,F,False,Points,10.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459552,Ty Jerome,MEM,G-F,False,Rebs+Asts,10.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459615,GG Jackson,MEM,F,False,Rebs+Asts,10.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10461351,Jaylen Wells,MEM,F,False,Points,10.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10469003,Cedric Coward,MEM,G,False,Points,10.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456118,GG Jackson,MEM,F,False,Rebounds,9.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456126,Jaylen Wells,MEM,F,False,Points,9.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456707,Jaylen Wells,MEM,F,False,Pts+Rebs+Asts,9.5,,standard,False,,False,Single Stat,PHI 1H,2026-03-10T19:10:00.000-04:00,pre_game
10456928,VJ Edgecombe,PHI,G,False,Rebs+Asts,9.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10456949,Quentin Grimes,PHI,G,False,Points,9.5,,standard,False,,False,Single Stat,MEM 1H,2026-03-10T19:10:00.000-04:00,pre_game
10456954,VJ Edgecombe,PHI,G,False,Points,9.5,,standard,False,,False,Single Stat,MEM 1H,2026-03-10T19:10:00.000-04:00,pre_game
10457150,Adem Bona,PHI,F,False,Rebounds,9.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457152,Dominick Barlow,PHI,F,False,Points,9.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458464,Quentin Grimes + Ty Jerome,PHI/MEM,G,True,Assists (Combo),9.5,,standard,False,,False,Single Stat,MEM/PHI,2026-03-10T19:10:00.000-04:00,pre_game
10458480,Ty Jerome,MEM,G-F,False,Rebs+Asts,9.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10458546,Dominick Barlow,PHI,F,False,Pts+Rebs,9.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458549,Kelly Oubre,PHI,F-G,False,Points,9.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10459140,Adem Bona,PHI,F,False,Rebs+Asts,9.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459201,Kelly Oubre,PHI,F-G,False,Rebs+Asts,9.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459531,Olivier-Maxence Prosper,MEM,F,False,Rebs+Asts,9.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459614,GG Jackson,MEM,F,False,Rebs+Asts,9.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10461245,VJ Edgecombe,PHI,G,False,Points,9.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10468567,Cedric Coward,MEM,G,False,Points,9.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10469071,Cedric Coward,MEM,G,False,Pts+Asts,9.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10469073,Cedric Coward,MEM,G,False,Rebs+Asts,9.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456268,Ty Jerome,MEM,G-F,False,Points,8.5,,standard,False,,False,Single Stat,PHI 1H,2026-03-10T19:10:00.000-04:00,pre_game
10456553,Adem Bona,PHI,F,False,Points,8.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10456568,GG Jackson,MEM,F,False,Rebounds,8.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456914,Quentin Grimes,PHI,G,False,Rebs+Asts,8.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457149,Adem Bona,PHI,F,False,Rebounds,8.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459142,Adem Bona,PHI,F,False,Rebs+Asts,8.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459173,Dominick Barlow,PHI,F,False,Rebs+Asts,8.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459202,Kelly Oubre,PHI,F-G,False,Rebs+Asts,8.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459236,VJ Edgecombe,PHI,G,False,Rebs+Asts,8.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459521,Olivier-Maxence Prosper,MEM,F,False,Points,8.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459529,Olivier-Maxence Prosper,MEM,F,False,Rebs+Asts,8.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10461237,Ty Jerome,MEM,G-F,False,Points,8.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461243,VJ Edgecombe,PHI,G,False,Points,8.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10456117,GG Jackson,MEM,F,False,Rebounds,7.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456140,Olivier-Maxence Prosper,MEM,F,False,Rebounds,7.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456167,Ty Jerome,MEM,G-F,False,Assists,7.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456178,Ty Jerome,MEM,G-F,False,Rebs+Asts,7.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456907,Quentin Grimes,PHI,G,False,Assists,7.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457141,Adem Bona,PHI,F,False,Points,7.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457165,Kelly Oubre,PHI,F-G,False,Rebounds,7.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457202,VJ Edgecombe,PHI,G,False,Rebounds,7.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458547,Kelly Oubre,PHI,F-G,False,Points,7.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10458554,Quentin Grimes,PHI,G,False,Rebs+Asts,7.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10458556,VJ Edgecombe,PHI,G,False,Rebs+Asts,7.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459138,Adem Bona,PHI,F,False,Rebs+Asts,7.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459172,Dominick Barlow,PHI,F,False,Rebs+Asts,7.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459530,Olivier-Maxence Prosper,MEM,F,False,Rebs+Asts,7.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10460062,GG Jackson,MEM,F,False,Rebs+Asts,7.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10460325,Dominick Barlow,PHI,F,False,Points,7.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10460327,Olivier-Maxence Prosper,MEM,F,False,Points,7.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10460329,Ty Jerome,MEM,G-F,False,Two Pointers Attempted,7.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10461010,VJ Edgecombe,PHI,G,False,FG Made,7.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10461203,GG Jackson,MEM,F,False,Points,7.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461220,Quentin Grimes,PHI,G,False,Points,7.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461235,Ty Jerome,MEM,G-F,False,Points,7.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461244,VJ Edgecombe,PHI,G,False,Points,7.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10468572,Cedric Coward,MEM,G,False,Rebounds,7.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10468758,Cedric Coward,MEM,G,False,Rebs+Asts,7.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10468961,Cedric Coward,MEM,G,False,Points,7.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456255,GG Jackson,MEM,F,False,Points,7,,standard,False,,False,Single Stat,PHI 1H,2026-03-10T19:10:00.000-04:00,pre_game
10456260,Jaylen Wells,MEM,F,False,Points,6.5,,standard,False,,False,Single Stat,PHI 1H,2026-03-10T19:10:00.000-04:00,pre_game
10456555,Adem Bona,PHI,F,False,Rebounds,6.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10456597,Ty Jerome,MEM,G-F,False,Assists,6.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10457163,Kelly Oubre,PHI,F-G,False,Rebounds,6.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457166,Quentin Grimes,PHI,G,False,Assists,6.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457182,Quentin Grimes,PHI,G,False,Rebounds,6.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457184,VJ Edgecombe,PHI,G,False,Assists,6.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457201,VJ Edgecombe,PHI,G,False,Rebounds,6.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459170,Dominick Barlow,PHI,F,False,Rebounds,6.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459174,Dominick Barlow,PHI,F,False,Rebs+Asts,6.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459200,Kelly Oubre,PHI,F-G,False,Rebs+Asts,6.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459320,Kelly Oubre,PHI,F-G,False,FG Made,6.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459497,Jaylen Wells,MEM,F,False,Rebs+Asts,6.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459528,Olivier-Maxence Prosper,MEM,F,False,Rebounds,6.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459553,Ty Jerome,MEM,G-F,False,Rebs+Asts,6.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459616,GG Jackson,MEM,F,False,Rebs+Asts,6.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10461197,Dominick Barlow,PHI,F,False,Points,6.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461202,GG Jackson,MEM,F,False,Points,6.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461208,Jaylen Wells,MEM,F,False,Points,6.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461215,Olivier-Maxence Prosper,MEM,F,False,Points,6.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461221,Quentin Grimes,PHI,G,False,Points,6.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461236,Ty Jerome,MEM,G-F,False,Points,6.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461349,Adem Bona,PHI,F,False,Points,6.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10465827,Adem Bona,PHI,F,False,Rebs+Asts,6.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10465828,Dominick Barlow,PHI,F,False,Points,6.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10456115,GG Jackson,MEM,F,False,Rebounds,6,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456177,Ty Jerome,MEM,G-F,False,Rebounds,5.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456906,Quentin Grimes,PHI,G,False,Assists,5.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10456920,VJ Edgecombe,PHI,G,False,Assists,5.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457140,Adem Bona,PHI,F,False,Points,5.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457146,Adem Bona,PHI,F,False,Rebounds,5.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457155,Dominick Barlow,PHI,F,False,Rebounds,5.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457164,Kelly Oubre,PHI,F-G,False,Rebounds,5.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457167,Quentin Grimes,PHI,G,False,Points,5.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10457181,Quentin Grimes,PHI,G,False,Rebounds,5.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459171,Dominick Barlow,PHI,F,False,Rebs+Asts,5.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459498,Jaylen Wells,MEM,F,False,Rebs+Asts,5.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10459504,Kelly Oubre,PHI,F-G,False,Assists,5.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459532,Olivier-Maxence Prosper,MEM,F,False,Rebs+Asts,5.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10460326,Jaylen Wells,MEM,F,False,Rebounds,5.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10461190,Adem Bona,PHI,F,False,Points,5.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461196,Dominick Barlow,PHI,F,False,Points,5.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461201,GG Jackson,MEM,F,False,Points,5.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461209,Jaylen Wells,MEM,F,False,Points,5.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461213,Olivier-Maxence Prosper,MEM,F,False,Points,5.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10468571,Cedric Coward,MEM,G,False,Rebounds,5.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456139,Olivier-Maxence Prosper,MEM,F,False,Rebounds,5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456915,Ty Jerome,MEM,G-F,False,Assists,5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10458465,Quentin Grimes + Ty Jerome,PHI/MEM,G,True,3-PT Made (Combo),5,,standard,False,,False,Single Stat,MEM/PHI,2026-03-10T19:10:00.000-04:00,pre_game
10458466,Quentin Grimes + Ty Jerome,PHI/MEM,G,True,3-PT Made (Combo),5,,standard,False,,False,Single Stat,MEM/PHI,2026-03-10T19:10:00.000-04:00,pre_game
10462473,Kelly Oubre,PHI,F-G,False,Rebounds,5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10462475,VJ Edgecombe,PHI,G,False,Rebounds,5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10462637,Quentin Grimes,PHI,G,False,Points,5,,standard,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10456124,Jaylen Wells,MEM,F,False,3-PT Made,4.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456164,Ty Jerome,MEM,G-F,False,3-PT Made,4.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456567,GG Jackson,MEM,F,False,Rebounds,4.5,,goblin,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456583,Jaylen Wells,MEM,F,False,Rebounds,4.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456608,Ty Jerome,MEM,G-F,False,Rebounds,4.5,,demon,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
10456904,Quentin Grimes,PHI,G,False,3-PT Made,4.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10456913,Quentin Grimes,PHI,G,False,Rebounds,4.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10456921,VJ Edgecombe,PHI,G,False,Assists,4.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457147,Adem Bona,PHI,F,False,Rebounds,4.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457156,Dominick Barlow,PHI,F,False,Rebounds,4.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457157,Kelly Oubre,PHI,F-G,False,Points,4.5,,standard,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10457162,Kelly Oubre,PHI,F-G,False,Rebounds,4.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457183,VJ Edgecombe,PHI,G,False,3-PT Made,4.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10457199,VJ Edgecombe,PHI,G,False,Rebounds,4.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459185,Kelly Oubre,PHI,F-G,False,Assists,4.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459190,Kelly Oubre,PHI,F-G,False,Free Throws Attempted,4.5,,demon,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459210,Kelly Oubre,PHI,F-G,False,Two Pointers Made,4.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10459319,Dominick Barlow,PHI,F,False,Rebs+Asts,4.5,,goblin,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10461189,Adem Bona,PHI,F,False,Points,4.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461193,Adem Bona,PHI,F,False,Rebounds,4.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461195,Dominick Barlow,PHI,F,False,Points,4.5,,demon,False,,False,Single Stat,MEM 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10461214,Olivier-Maxence Prosper,MEM,F,False,Points,4.5,,demon,False,,False,Single Stat,PHI 1Q,2026-03-10T19:10:00.000-04:00,pre_game
10462542,Quentin Grimes,PHI,G,False,Assists,4.5,,standard,False,,False,Single Stat,MEM,2026-03-10T19:10:00.000-04:00,pre_game
10462579,Jaylen Wells,MEM,F,False,Rebs+Asts,4.5,,standard,False,,False,Single Stat,PHI,2026-03-10T19:10:00.000-04:00,pre_game
